ID;URL;Источник_сбора;Поисковый_запрос_тип;Позиция_в_выдаче;Заголовок;Домен;P1_Релевантность;P2_Научность;P3_Актуальность;P4_Достоверность;P5_Практическая_ценность;ИКМ;Класс_качества;Тип_источника;DOI;Год
MEDICINE_122;https://ep.jhu.edu/news/ai-in-healthcare-applications-and-impact;scholar;medicine_scholar_31;6;AI in Healthcare: Applications and Impact;ep.jhu.edu;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_123;https://hdsbpc.cdc.gov/s/article/Evidence-of-Effectiveness-for-Clinical-Decision-Support-Systems;scholar;medicine_scholar_20;6;Evidence of Effectiveness for Clinical Decision Support Systems;hdsbpc.cdc.gov;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_124;https://www.jmir.org/2025/1/e69269;scholar;medicine_scholar_1;6;Perceptions of Executive Decision Makers on Using Social Media in Effective Health Communication: Qu;www.jmir.org;7;5;10;5;5;6.4;средний;blog;Нет;2025
MEDICINE_125;https://www.hipaajournal.com/interoperability-in-healthcare;scholar;medicine_scholar_41;6;Interoperability in Healthcare;www.hipaajournal.com;9;5;9;5;5;6.6;средний;blog;Нет;2024
MEDICINE_126;https://link.springer.com/chapter/10.1007/978-0-387-38319-4_1;scholar;medicine_scholar_30;7;Overview of Clinical Decision Support Systems - Springer;link.springer.com;8;9;6;9;5;7.4;средний;academic;Нет;2024
MEDICINE_127;https://www.cell.com/cell-reports-medicine/fulltext/S2666-3791(22)00440-2;scholar;medicine_scholar_40;7;Data-driven precision medicine through the analysis of;www.cell.com;6;5;7;5;5;5.6;низкий;blog;Нет;2022
MEDICINE_128;https://www.linkedin.com/pulse/health-informatics-driving-innovation-healthcare-through-sean-kelley-5xhze;scholar;medicine_scholar_41;7;Health Informatics: Driving Innovation in Healthcare;www.linkedin.com;7;5;6;5;5;5.6;низкий;media;Нет;2024
MEDICINE_129;http://www.informatica.si/index.php/informatica/article/view/1571;scholar;medicine_scholar_30;8;Clinical Decision Support Systems: A Visual Survey - Informatica;www.informatica.si;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_130;https://pubrica.com/subject-matter-experts/algorithm/medical-insights-comprehensive-medical-algorithms;scholar;medicine_scholar_21;8;Medical Insights: Comprehensive Medical Algorithms;pubrica.com;6;5;6;5;5;5.4;низкий;blog;Нет;2024
MEDICINE_131;https://www.statnews.com/precision-medicine-in-a-data-driven-era;scholar;medicine_scholar_40;8;STAT E-book | Precision Medicine in a Data-Driven Era;www.statnews.com;6;5;6;5;5;5.4;низкий;blog;Нет;2024
MEDICINE_132;https://www.bmj.com/content/370/bmj.m3216;scholar;medicine_scholar_20;8;Computerised clinical decision support systems and;www.bmj.com;7;5;5;5;5;5.4;низкий;blog;Нет;2020
MEDICINE_133;https://www.wolterskluwer.com/en/expert-insights/understand-the-four-levels-of-interoperability-in-healthcare;scholar;medicine_scholar_41;8;Understand the four levels of interoperability in healthcare;www.wolterskluwer.com;7;5;10;5;5;6.4;средний;blog;Нет;2025
MEDICINE_134;https://www.bgosoftware.com/blog/what-are-clinical-decision-support-systems;scholar;medicine_scholar_30;9;What Are Clinical Decision Support Systems;www.bgosoftware.com;8;5;9;5;5;6.4;средний;blog;Нет;2024
MEDICINE_135;https://www.aafp.org/pubs/afp/collections/algorithms.html;scholar;medicine_scholar_21;9;Algorithms | AAFP;www.aafp.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_136;https://www.tempus.com/resources/content/articles/using-data-and-ai-ml-to-achieve-precision-medicine/?srsltid=AfmBOoqdDCU6G6cY9Lu-brLE5L53kZ9hqWehNfI6YVOH2a1Ztudz_rGF;scholar;medicine_scholar_40;9;Using data and AI/ML to achieve precision medicine;www.tempus.com;6;5;8;5;5;5.8;низкий;blog;Нет;2023
MEDICINE_137;https://www.ahajournals.org/doi/10.1161/circoutcomes.113.000651;scholar;medicine_scholar_20;9;Effectiveness of a Clinical Decision Support System for;www.ahajournals.org;7;5;6;5;6;5.8;низкий;blog;Да;2024
MEDICINE_138;https://www.scirp.org/journal/paperinformation?paperid=137574;scholar;medicine_scholar_1;9;The Impact of Social Media Usage on Healthcare Delivery among Nurses;www.scirp.org;8;5;6;5;5;5.8;низкий;blog;Нет;2024
MEDICINE_139;https://www.sciencedirect.com/topics/medicine-and-dentistry/clinical-decision-support-system;scholar;medicine_scholar_30;10;Clinical Decision Support System - an overview;www.sciencedirect.com;8;9;6;9;5;7.4;средний;academic;Нет;2024
MEDICINE_140;https://www.nature.com/articles/s41746-026-02553-1;scholar;medicine_scholar_40;10;Regulating complexity in AI-enabled omics and multi-omics;www.nature.com;7;9;6;9;5;7.2;средний;academic;Нет;2024
MEDICINE_141;https://www.oracle.com/health/ai-healthcare;scholar;medicine_scholar_31;10;How AI Is Transforming Healthcare;www.oracle.com;8;5;6;5;5;5.8;низкий;blog;Нет;2024
MEDICINE_142;https://www.ahrq.gov/cpi/about/otherwebsites/clinical-decision-support/index.html;scholar;medicine_scholar_20;10;Clinical Decision Support;www.ahrq.gov;6;5;6;5;5;5.4;низкий;blog;Нет;2024
MEDICINE_143;https://pmc.ncbi.nlm.nih.gov/articles/PMC12652120;scholar;medicine_scholar_1;10;Association Between Social Media Use and Patients' Choice of Medical Practitioners Among the General;pmc.ncbi.nlm.nih.gov;7;9;10;9;5;8.0;высокий;academic;Нет;2025
MEDICINE_144;https://www.cms.gov/priorities/burden-reduction/overview/interoperability;scholar;medicine_scholar_41;10;Interoperability | CMS;www.cms.gov;6;5;6;5;6;5.6;низкий;blog;Нет;2024
MEDICINE_145;https://cyberleninka.ru/article/n/mediatizatsiya-meditsiny-i-zdorovya-v-elektronno-tsifrovuyu-epohu;yandex;medicine_yandex_1;1;МЕДИАТИЗАЦИЯ МЕДИЦИНЫ И ЗДОРОВЬЯ В ЭЛЕКТРОННО-ЦИФРОВУЮ ЭПОХУ Текст научной статьи по специальности «;cyberleninka.ru;10;9;9;9;5;8.4;высокий;academic;Нет;2024
MEDICINE_146;https://wishin.org/wp-content/uploads/2022/10/Patient-Choice-Form_Russian_for-website.pdf;yandex;medicine_yandex_41;1;СИСТЕМА ОБМЕНА МЕДИЦИНСКОЙ ИНФОРМАЦИЕЙ;wishin.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_147;https://sbermed.ai/postanovka-diagnoza-neyrosetyu;yandex;medicine_yandex_31;1;Искусственный интеллект (ИИ) в диагностике;sbermed.ai;6;5;6;5;5;5.4;низкий;blog;Нет;2024
MEDICINE_148;https://www.peoples-law.org/ru/making-healthcare-decisions;yandex;medicine_yandex_20;1;Принятие решений в сфере здравоохранения - Peoples-Law.org;www.peoples-law.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_149;https://trends.rbc.ru/trends/innovation/5d8e297f9a79478c40cd4369;yandex;medicine_yandex_22;1;Телемедицина: что это, виды, где применяется;trends.rbc.ru;6;5;9;5;5;6.0;средний;blog;Нет;2024
MEDICINE_150;https://www.philips.ru/healthcare/solutions/patient-monitoring;yandex;medicine_yandex_43;1;системы медицинского мониторинга пациента;www.philips.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
MEDICINE_151;https://www.who.int/europe/ru/news/item/09-09-2020-digital-health-transforming-and-extending-the-delivery-of-health-services;yandex;medicine_yandex_32;1;Цифровое здравоохранение: преобразование системы;www.who.int;8;5;5;5;6;5.8;низкий;blog;Нет;2020
MEDICINE_152;https://www.livemedical.ru/tools/mis;yandex;medicine_yandex_30;1;Топ 10: Медицинские Информационные системы (МИС);www.livemedical.ru;7;5;10;5;6;6.6;средний;blog;Нет;2026
MEDICINE_153;https://www.unicef.org/kazakhstan/%D0%9F%D1%80%D0%B5%D1%81%D1%81-%D1%80%D0%B5%D0%BB%D0%B8%D0%B7%D1%8B/%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82-sjmed-%D0%B6%D1%83%D1%80%D0%BD%D0%B0%D0%BB%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B0-%D1%80%D0%B5%D1%88%D0%B5%D0%BD%D0%B8%D0%B9-%D0%BC%D0%B5%D0%BD%D1%8F%D0%B5%D1%82-%D0%BF%D0%BE%D0%B4%D1%85%D0%BE%D0%B4-%D0%BA-%D0%BE%D1%81%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8E-%D0%BC%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%8B-%D0%B2-%D0%BA%D0%B0%D0%B7%D0%B0%D1%85%D1%81%D1%82%D0%B0%D0%BD%D0%B5;yandex;medicine_yandex_1;2;Проект SJMED: журналистика решений меняет подход к освещению медицины в Казахстане;www.unicef.org;6;5;9;5;5;6.0;средний;blog;Нет;2024
MEDICINE_154;https://n3health.ru/obmen-dannymi-instrumentalnykh-issledovanij;yandex;medicine_yandex_41;2;Обмен данными инструментальных исследований;n3health.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_155;https://www.msdmanuals.com/ru/professional/%25D1%2581%25D0%25BF%25D0%25B5%25D1%2586%25D0%25B8%25D0%25B0%25D0%25BB%25D1%258C%25D0%25BD%25D1%258B%25D0%25B5-%25D1%2582%25D0%25B5%25D0%25BC%25D1%258B/%25D0%25BE%25D1%2581%25D0%25BE%25D0%25B1%25D0%25B5%25D0%25BD%25D0%25BD%25D0%25BE%25D1%2581%25D1%2582%25D0%25B8-%25D0%25BF%25D1%2580%25D0%25B8%25D0%25BD%25D1%258F%25D1%2582%25D0%25B8%25D1%258F-%25D0%25BA%25D0%25BB%25D0%25B8%25D0%25BD%25D0%25B8%25D1%2587%25D0%25B5%25D1%2581%25D0%25BA%25D0%25BE%25D0%25B3%25D0%25BE-%25D1%2580%25D0%25B5%25D1%2588%25D0%25B5%25D0%25BD%25D0%25B8%25D1%258F/%25D1%2581%25D1%2582%25D1%2580%25D0%25B0%25D1%2582%25D0%25B5%25D0%25B3%25D0%25B8%25D1%258F-%25D0%25BF%25D1%2580%25D0%25B8%25D0%25BD%25D1%258F%25D1%2582%25D0%25B8%25D1%258F-%25D0%25BA%25D0%25BB%25D0%25B8%25D0%25BD%25D0%25B8%25D1%2587%25D0%25B5%25D1%2581%25D0%25BA%25D0%25BE%25D0%25B3%25D0%25BE-%25D1%2580%25D0%25B5%25D1%2588%25D0%25B5%25D0%25BD%25D0%25B8%25D1%258F;yandex;medicine_yandex_20;2;Стратегия принятия клинического решения - Специальные темы;www.msdmanuals.com;9;5;6;5;7;6.4;средний;blog;Нет;2024
MEDICINE_156;https://cyberleninka.ru/article/n/telemeditsina-i-tsifrovye-tehnologii-v-obrazovatelnyh-programmah-podgotovki-meditsinskih-kadrov-vysshey-kvalifikatsii;yandex;medicine_yandex_22;2;ТЕЛЕМЕДИЦИНА И ЦИФРОВЫЕ ТЕХНОЛОГИИ В;cyberleninka.ru;7;9;8;9;5;7.6;средний;academic;Нет;2023
MEDICINE_157;https://www.rakfond.org/chto-takoe-klinicheskie-issledovaniya-i-zachem-oni-nuzhny;yandex;medicine_yandex_21;2;Что такое клинические исследования и зачем они нужны;www.rakfond.org;6;5;10;5;6;6.4;средний;blog;Нет;2025
MEDICINE_158;https://www.cnconf.ru/events/cifrovoe_zdravoohranenie.shtml;yandex;medicine_yandex_32;2;Цифровое здравоохранение 2026;www.cnconf.ru;6;5;10;5;5;6.2;средний;blog;Нет;2026
MEDICINE_159;https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%B0%D1%8F_%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0;yandex;medicine_yandex_30;2;Медицинская информационная система;ru.wikipedia.org;9;5;6;5;5;6.0;средний;blog;Нет;2024
MEDICINE_160;https://www.who.int/ru/tools/your-life-your-health/how-to-find-and-use-health-information/using-information-to-make-decisions-on-health;yandex;medicine_yandex_1;3;Использование информации для принятия решений в сфере здоровья;www.who.int;8;5;7;5;5;6.0;средний;blog;Нет;2022
MEDICINE_161;https://blog.skgroups.ru/data-sharing-partnerstva-v-zdravoohranenii-kejsy-i-perspektivy;yandex;medicine_yandex_41;3;Обмен данными в здравоохранении - Блог - SKGROUPS;blog.skgroups.ru;6;5;10;5;5;6.2;средний;blog;Нет;2026
MEDICINE_162;https://www.roche.ru/roche-v-rossii/strategiya/personalizirovannaya-medicina;yandex;medicine_yandex_40;3;Персонализированная медицина;www.roche.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
MEDICINE_163;https://mosgorzdrav.ru/systema-podderzhki-prinyatiya-vrachebnikh-resheniy;yandex;medicine_yandex_20;3;Система принятия врачебных решений;mosgorzdrav.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
MEDICINE_164;https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BB%D0%B5%D0%BC%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D0%B0;yandex;medicine_yandex_22;3;Телемедицина;ru.wikipedia.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_165;https://www.iso.org/ru/healthcare/remote-patient-monitoring;yandex;medicine_yandex_43;3;Удаленный мониторинг пациентов: Руководство для;www.iso.org;6;5;6;5;5;5.4;низкий;blog;Нет;2024
MEDICINE_166;https://www.tigahealth.com/ru/produkti/klinicheskiye-resheniya;yandex;medicine_yandex_21;3;Клинические Решения - Технологии Здравоохранения;www.tigahealth.com;9;5;6;5;5;6.0;средний;blog;Нет;2024
MEDICINE_167;https://www.roche.ru/innovacii/cifrovoe-zdravoohranenie;yandex;medicine_yandex_32;3;Цифровое здравоохранение;www.roche.ru;8;5;6;5;6;6.0;средний;blog;Нет;2024
MEDICINE_168;https://n3health.ru/obzor-medicinskih-informacionnyh-sistem;yandex;medicine_yandex_30;3;Обзор медицинских информационных систем (МИС);n3health.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_169;https://habr.com/ru/companies/bothub/news/891192;yandex;medicine_yandex_42;3;Gleamer и будущее медицинской визуализации;habr.com;7;5;10;5;5;6.4;средний;blog;Нет;2025
MEDICINE_170;https://www.skolkovo.ru/expert-opinions/medicina-zavtrashnego-dnya-kak-globalnye-trendy-menyayut-realnuyu-praktiku;yandex;medicine_yandex_1;4;Медицина завтрашнего дня: как глобальные тренды меняют реальную практику;www.skolkovo.ru;7;5;10;5;6;6.6;средний;blog;Нет;2025
MEDICINE_171;https://ru.wikipedia.org/wiki/%25D0%25A1%25D0%25B8%25D1%2581%25D1%2582%25D0%25B5%25D0%25BC%25D0%25B0_%25D0%25BF%25D0%25BE%25D0%25B4%25D0%25B4%25D0%25B5%25D1%2580%25D0%25B6%25D0%25BA%25D0%25B8_%25D0%25BF%25D1%2580%25D0%25B8%25D0%25BD%25D1%258F%25D1%2582%25D0%25B8%25D1%258F_%25D0%25B2%25D1%2580%25D0%25B0%25D1%2587%25D0%25B5%25D0%25B1%25D0%25BD%25D1%258B%25D1%2585_%25D1%2580%25D0%25B5%25D1%2588%25D0%25B5%25D0%25BD%25D0%25B8%25D0%25B9;yandex;medicine_yandex_20;4;Система поддержки принятия врачебных решений - Википедия;ru.wikipedia.org;10;5;6;5;5;6.2;средний;blog;Нет;2024
MEDICINE_172;https://www.iso.org/ru/healthcare/telemedicine;yandex;medicine_yandex_22;4;Добро пожаловать в мир телемедицины: Основные;www.iso.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_173;https://www.gehealthcare.ru/products/patient-monitoring;yandex;medicine_yandex_43;4;Решения для мониторинга пациентов;www.gehealthcare.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_174;https://www.msdmanuals.com/ru/professional/%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5-%D1%82%D0%B5%D0%BC%D1%8B/%D0%BE%D1%81%D0%BE%D0%B1%D0%B5%D0%BD%D0%BD%D0%BE%D1%81%D1%82%D0%B8-%D0%BF%D1%80%D0%B8%D0%BD%D1%8F%D1%82%D0%B8%D1%8F-%D0%BA%D0%BB%D0%B8%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B3%D0%BE-%D1%80%D0%B5%D1%88%D0%B5%D0%BD%D0%B8%D1%8F/%D1%81%D1%82%D1%80%D0%B0%D1%82%D0%B5%D0%B3%D0%B8%D1%8F-%D0%BF%D1%80%D0%B8%D0%BD%D1%8F%D1%82%D0%B8%D1%8F-%D0%BA%D0%BB%D0%B8%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B3%D0%BE-%D1%80%D0%B5%D1%88%D0%B5%D0%BD%D0%B8%D1%8F;yandex;medicine_yandex_21;4;Стратегия принятия клинического решения;www.msdmanuals.com;8;5;6;5;6;6.0;средний;blog;Нет;2024
MEDICINE_175;https://stayfitt.ru/blog/5-preimushchestv-vnedreniya-cifrovogo-zdravoohraneniya;yandex;medicine_yandex_32;4;5 преимуществ внедрения цифрового здравоохранения;stayfitt.ru;7;5;6;5;6;5.8;низкий;blog;Нет;2024
MEDICINE_176;https://www.interin.ru/baza-znaniy/meditsinskaya-informatsionnaya-sistema-chto-eto-takoe.html;yandex;medicine_yandex_30;4;Медицинская информационная система (МИС);www.interin.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
MEDICINE_177;https://jtelemed.ru/article/iskusstvennyj-intellekt-v-medicinskoj-vizualizacii-osnovnye-zadachi-i-scenarii-razvitija;yandex;medicine_yandex_42;4;Искусственный интеллект в медицинской визуализации;jtelemed.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_178;https://www.myrwd.ru/jour/announcement/view/399;yandex;medicine_yandex_1;5;Тренды, которые будут влиять на принятие решений в сфере здравоохранения во всем мире в течение след;www.myrwd.ru;7;5;10;5;5;6.4;средний;blog;Нет;2026
MEDICINE_179;https://n3med.ru/servisy/obmen-dannymi-laboratornykh-issledovaniy;yandex;medicine_yandex_41;5;Обмен данными лабораторных исследований — сервис;n3med.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_180;https://webiomed.ai/blog/obzor-rossiiskikh-sistem-iskusstvennogo-intellekta-dlia-zdravookhraneniia;yandex;medicine_yandex_31;5;Обзор Российских систем искусственного интеллекта;webiomed.ai;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_181;https://toolbox.eupati.eu/resources/%25D0%25BE%25D1%2582%25D0%25B2%25D0%25B5%25D1%2582%25D1%2581%25D1%2582%25D0%25B2%25D0%25B5%25D0%25BD%25D0%25BD%25D0%25BE%25D0%25B5-%25D0%25BF%25D1%2580%25D0%25B8%25D0%25BD%25D1%258F%25D1%2582%25D0%25B8%25D0%25B5-%25D1%2580%25D0%25B5%25D1%2588%25D0%25B5%25D0%25BD%25D0%25B8%25D0%25B9-%25D0%25B2-%25D1%2581%25D0%25B8%25D1%2581/%3Flang%3Dru;yandex;medicine_yandex_20;5;Ответственное принятие решений в системе здравоохранения и;toolbox.eupati.eu;8;5;6;5;5;5.8;низкий;blog;Нет;2024
MEDICINE_182;https://remedium-journal.ru/journal/article/download/1801/5185;yandex;medicine_yandex_22;5;Цифровые технологии и телемедицина в системе;remedium-journal.ru;8;5;10;5;5;6.6;средний;blog;Да;2025
MEDICINE_183;https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%BC%D0%BE%D0%BD%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%BD%D0%B3;yandex;medicine_yandex_43;5;Медицинский мониторинг;ru.wikipedia.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_184;https://www.globalinsightservices.com/ru/%D0%BF%D0%BE%D0%BD%D0%B8%D0%BC%D0%B0%D0%BD%D0%B8%D0%B5/%D1%87%D1%82%D0%BE-%D1%82%D0%B0%D0%BA%D0%BE%D0%B5-%D1%86%D0%B8%D1%84%D1%80%D0%BE%D0%B2%D0%BE%D0%B5-%D0%B7%D0%B4%D1%80%D0%B0%D0%B2%D0%BE%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5;yandex;medicine_yandex_32;5;Что такое цифровое здоровье?;www.globalinsightservices.com;8;5;6;5;5;5.8;низкий;blog;Нет;2024
MEDICINE_185;https://www.medesk.ru/blog/medicinskie-informacionnii-sistemi-spisok;yandex;medicine_yandex_30;5;Медицинские информационные системы 2025: список;www.medesk.ru;7;5;10;5;5;6.4;средний;blog;Нет;2025
MEDICINE_186;https://www.mediasphera.ru/issues/meditsinskie-tekhnologii-otsenka-i-vybor/2025/3/1221906782025031061;yandex;medicine_yandex_1;6;Применение системы поддержки принятия врачебных решений Webiomed.DHRA при проведении диспансеризации;www.mediasphera.ru;8;5;6;5;6;6.0;средний;blog;Нет;2024
MEDICINE_187;https://vademec.ru/news/2025/10/24/regulyatoru-predlozhili-novuyu-model-obmena-meditsinskimi-dannymi;yandex;medicine_yandex_41;6;Регулятору предложили новую модель обмена;vademec.ru;7;5;10;5;5;6.4;средний;blog;Нет;2025
MEDICINE_188;https://webiomed.ai/blog/obzor-rossiiskikh-sistem-podderzhki-priniatiia-vrachebnykh-reshenii;yandex;medicine_yandex_20;6;Обзор Российских систем поддержки принятия врачебных;webiomed.ai;9;5;6;5;5;6.0;средний;blog;Нет;2024
MEDICINE_189;https://askgermandoc.com/ru/blog/telemeditsina-kak-tekhnologii-menyayut-meditsinu;yandex;medicine_yandex_22;6;Телемедицина: как технологии меняют медицину;askgermandoc.com;8;5;10;5;5;6.6;средний;blog;Нет;2026
MEDICINE_190;https://atriumm.ru/articles/tsentralnaya-stantsiya-monitoringa-v-meditsine-chto-eto-i-kak-rabotaet;yandex;medicine_yandex_43;6;Что такое центральная станция мониторинга в;atriumm.ru;7;5;9;5;5;6.2;средний;blog;Нет;2024
MEDICINE_191;https://webiomed.ai/tegi/tsifrovoe-zdravookhranenie;yandex;medicine_yandex_32;6;Все статьи по теме «#Цифровое здравоохранение;webiomed.ai;7;5;6;5;6;5.8;низкий;blog;Нет;2024
MEDICINE_192;https://www.comnews.ru/content/244217/2026-03-16/2026-w12/1008/absolyutnoe-bolshinstvo-chastnykh-klinik-ne-gotovy-zapustit-cifrovye-servisy;yandex;medicine_yandex_30;6;Абсолютное большинство частных клиник не готовы;www.comnews.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_193;https://mednet.ru/meropriyatiya/vserossijskaya-nauchno-prakticheskaya-konferencziya-prinyatie-upravlencheskix-reshenij-na-osnove-mediko-statisticheskix-dannyix;yandex;medicine_yandex_1;7;Всероссийская научно-практическая конференция «Принятие управленческих решений на основе медико-стат;mednet.ru;10;5;9;5;6;7.0;средний;blog;Нет;2024
MEDICINE_194;https://infomed.med.1c.ru/medml;yandex;medicine_yandex_41;7;Протокол обмена MedML;infomed.med.1c.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_195;https://science.mail.ru/articles/5354-medicina-budushchee;yandex;medicine_yandex_40;7;Персонализированная медицина: лекарства будут;science.mail.ru;7;5;10;5;6;6.6;средний;blog;Нет;2025
MEDICINE_196;https://medanthro.ru/%3Fpage_id%3D4305;yandex;medicine_yandex_20;7;ПРИНЯТИЕ КЛИНИЧЕСКИХ РЕШЕНИЙ: ОБЗОР КОНЦЕПЦИЙ;medanthro.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
MEDICINE_197;https://docs.cntd.ru/document/468212820;yandex;medicine_yandex_22;7;Телемедицинские технологии - Docs.cntd.ru;docs.cntd.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_198;https://www.tiaramed.ru/catalog/monitoring-patsienta;yandex;medicine_yandex_43;7;Мониторинг пациента;www.tiaramed.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_199;https://pmu.dcli.ru/articles/sovremennye-metody-klinicheskikh-issledovaniy;yandex;medicine_yandex_21;7;Современные методы клинических исследований;pmu.dcli.ru;8;5;6;5;6;6.0;средний;blog;Нет;2024
MEDICINE_200;https://www.iso.org/ru/healthcare;yandex;medicine_yandex_32;7;ИСО - Цифровая трансформация здравоохранения;www.iso.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
MEDICINE_201;https://sycret.ru/blog/medicinskaya-informacionnaya-sistema;yandex;medicine_yandex_30;7;Что такое Медицинская Информационная Система (МИС);sycret.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
MEDICINE_202;https://bricswomen.com/ru/projects_map/medeor;yandex;medicine_yandex_1;8;BRICS Healthcare Media Platform;bricswomen.com;10;5;6;5;5;6.2;средний;blog;Нет;2024
MEDICINE_203;https://www.miackuban.ru/%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D1%82%D0%B8%D0%B5-%D0%B5%D0%B4%D0%B8%D0%BD%D0%BE%D0%B3%D0%BE-%D1%86%D0%B8%D1%84%D1%80%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE-%D0%BA%D0%BE%D0%BD%D1%82%D1%83%D1%80%D0%B0-%D0%B2-%D0%B7%D0%B4%D1%80%D0%B0%D0%B2%D0%BE%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B8/%D0%BF%D0%BE%D0%B4%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D1%8B-%D0%B3%D0%B8%D1%81-%D1%81%D0%B7-%D0%BA%D0%BA/1371-%D0%BE%D0%B1%D0%BC%D0%B5%D0%BD-%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%BC%D0%B8-%D0%BB%D0%B0%D0%B1%D0%BE%D1%80%D0%B0%D1%82%D0%BE%D1%80%D0%BD%D1%8B%D1%85-%D0%B8%D1%81%D1%81%D0%BB%D0%B5%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B9;yandex;medicine_yandex_41;8;Обмен данными лабораторных исследований;www.miackuban.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
MEDICINE_204;https://cyberleninka.ru/article/n/iskusstvennyy-intellekt-v-diagnostike-perspektivy-i-vyzovy;yandex;medicine_yandex_31;8;Искусственный интеллект в диагностике: перспективы и;cyberleninka.ru;7;9;10;9;5;8.0;высокий;academic;Нет;2025
MEDICINE_205;https://cyberleninka.ru/article/n/prinyatie-meditsinskih-resheniy-v-usloviyah-neopredelennosti;yandex;medicine_yandex_20;8;Принятие медицинских решений в условиях неопределенности;cyberleninka.ru;8;9;6;9;6;7.6;средний;academic;Нет;2024
MEDICINE_206;https://n3health.ru/chto-takoe-telemedicina-i-kak-podklyuchit-kliniku;yandex;medicine_yandex_22;8;Что такое телемедицина и как подключить клинику;n3health.ru;7;5;10;5;5;6.4;средний;blog;Нет;2025
MEDICINE_207;https://thirdopinion.ai/monitoring;yandex;medicine_yandex_43;8;Дистанционный мониторинг пациентов с помощью ИИ;thirdopinion.ai;6;5;6;5;5;5.4;низкий;blog;Нет;2024
MEDICINE_208;https://jtelemed.ru/en/summary/tsifrovoe-zdravoohranenie-prognoz-na-2025-2030-gg;yandex;medicine_yandex_32;8;Цифровое здравоохранение: прогноз на 2025-2030 гг;jtelemed.ru;7;5;10;5;5;6.4;средний;blog;Нет;2025
