ID;URL;Источник_сбора;Поисковый_запрос_тип;Позиция_в_выдаче;Заголовок;Домен;P1_Релевантность;P2_Научность;P3_Актуальность;P4_Достоверность;P5_Практическая_ценность;ИКМ;Класс_качества;Тип_источника;DOI;Год
FINANCE_123;https://www.aciworldwide.com/digital-transformation-in-banking;scholar;finance_scholar_41;2;Digital Transformation in Banking: Trends & Insights;www.aciworldwide.com;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_124;https://www.sciencedirect.com/science/article/pii/S0167923699000275;scholar;finance_scholar_20;3;Designing personalized intelligent financial decision;www.sciencedirect.com;6;9;6;9;5;7.0;средний;academic;Нет;2024
FINANCE_125;https://www.adlittle.com/en/insights/viewpoints/adopting-behavioral-finance-investment-management;scholar;finance_scholar_31;3;Adopting behavioral finance in investment management;www.adlittle.com;8;5;8;5;5;6.2;средний;blog;Нет;2023
FINANCE_126;https://www.sciencedirect.com/science/article/pii/S0970389624000570;scholar;finance_scholar_30;3;Financial risk propensity and investment decisions;www.sciencedirect.com;6;9;9;9;5;7.6;средний;academic;Нет;2024
FINANCE_127;https://pmc.ncbi.nlm.nih.gov/articles/PMC8659448;scholar;finance_scholar_1;3;Stock Price Movement Prediction Using Sentiment Analysis and CandleStick Chart Representation - PMC;pmc.ncbi.nlm.nih.gov;8;9;5;9;5;7.2;средний;academic;Нет;2021
FINANCE_128;https://www.worldbank.org/en/publication/fintech-and-the-future-of-finance;scholar;finance_scholar_40;3;Fintech and the Future of Finance;www.worldbank.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_129;https://www.ibm.com/think/topics/digital-transformation-banking;scholar;finance_scholar_41;3;What is Digital Transformation in Banking & Financial;www.ibm.com;8;7;6;7;5;6.6;средний;industry;Нет;2024
FINANCE_130;https://dl.acm.org/doi/10.1145/3708036.3708066;scholar;finance_scholar_20;4;Research on Intelligent Financial Decision Support System;dl.acm.org;8;9;10;9;5;8.2;высокий;academic;Да;2025
FINANCE_131;https://goldenratio.id/index.php/grfm/article/download/465/314;scholar;finance_scholar_30;4;Understanding Financial Decision-making in Corporations;goldenratio.id;7;5;9;5;5;6.2;средний;blog;Нет;2024
FINANCE_132;https://www.accaglobal.com/gb/en/student/exam-support-resources/fundamentals-exams-study-resources/f9/technical-articles/behavioural-finance.html;scholar;finance_scholar_21;4;Behavioural finance;www.accaglobal.com;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_133;https://www.researchgate.net/publication/282298117_Sentiment_Analysis_on_Social_Media_for_Stock_Movement_Prediction;scholar;finance_scholar_1;4;(PDF) Sentiment Analysis on Social Media for Stock Movement Prediction;www.researchgate.net;7;9;9;9;5;7.8;средний;academic;Нет;2024
FINANCE_134;https://link.springer.com/article/10.1186/s40854-025-00855-z;scholar;finance_scholar_40;4;Drivers of FinTech adoption: a bibliometric approach - Springer;link.springer.com;6;9;10;9;5;7.8;средний;academic;Нет;2026
FINANCE_135;https://www.zebra.com/us/en/resource-library/faq/what-is-digital-transformation-in-banking-industry.html;scholar;finance_scholar_41;4;What Is Digital Transformation in the Banking Industry?;www.zebra.com;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_136;https://link.springer.com/article/10.1186/s43067-023-00130-0;scholar;finance_scholar_20;5;Financial technology decision support systems - Springer;link.springer.com;9;9;9;9;6;8.4;высокий;academic;Нет;2024
FINANCE_137;https://en.wikipedia.org/wiki/Behavioural_finance;scholar;finance_scholar_31;5;Behavioural finance;en.wikipedia.org;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_138;https://ijler.umsida.ac.id/index.php/ijler/article/view/1109;scholar;finance_scholar_30;5;Impact of Financial Decisions on Corporate Value in Indonesia;ijler.umsida.ac.id;6;5;9;5;5;6.0;средний;blog;Нет;2024
FINANCE_139;https://imarticus.org/blog/behavioral-finance;scholar;finance_scholar_21;5;What is Behavioral Finance? Exploring the Psychological;imarticus.org;7;5;9;5;5;6.2;средний;blog;Нет;2024
FINANCE_140;https://www.saspublishers.com/article/21472/download;scholar;finance_scholar_1;5;Studies of Sentiment Analysis for Stock Market Prediction using Machine Learning: A Survey towards N;www.saspublishers.com;10;5;10;5;6;7.2;средний;blog;Нет;2025
FINANCE_141;https://sdk.finance/blog/what-is-digital-banking;scholar;finance_scholar_41;5;Digital Banking: 2026 Market Overview, Trends & Insights;sdk.finance;7;5;10;5;5;6.4;средний;blog;Нет;2026
FINANCE_142;https://nayaone.com/knowledgebase/what-is-dss-how-financial-analysts-leverage-decision-support-systems;scholar;finance_scholar_20;6;What is DSS? How Financial Analysts Leverage Decision;nayaone.com;9;5;10;5;5;6.8;средний;blog;Нет;2025
FINANCE_143;https://www.merceradvisors.com/insights/investing/what-is-behavioral-finance-and-how-can-it-impact-investing-decisions;scholar;finance_scholar_31;6;IMPACT OF BEHAVIORAL FINANCE ON INVESTING;www.merceradvisors.com;6;5;9;5;5;6.0;средний;blog;Нет;2024
FINANCE_144;https://www.growingscience.com/ac/Vol6/ac_2020_67.pdf;scholar;finance_scholar_30;6;Determinants of financing decisions: Evidence using GMM;www.growingscience.com;6;5;5;5;5;5.2;низкий;blog;Нет;2020
FINANCE_145;https://ieeexplore.ieee.org/document/10345902;scholar;finance_scholar_1;6;Forecasting Stock Market Alternations Using Social Media Sentiment Analysis and Deep Neural Networks;ieeexplore.ieee.org;7;9;8;9;5;7.6;средний;academic;Нет;2023
FINANCE_146;https://www.un.org/sites/un2.un.org/files/fintech4_14_march_2023.pdf;scholar;finance_scholar_40;6;Fintech and Digital Finance for Financial Inclusion;www.un.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_147;https://www.celonis.com/insights/topics/digital-transformation-in-banking;scholar;finance_scholar_41;6;Digital transformation in banking;www.celonis.com;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_148;https://ieeexplore.ieee.org/document/10199365;scholar;finance_scholar_20;7;Intelligent Financial Decision Support System Using;ieeexplore.ieee.org;9;9;8;9;5;8.0;высокий;academic;Нет;2023
FINANCE_149;https://www.forbes.com/councils/forbesfinancecouncil/2024/05/02/mind-over-money-how-behavioral-finance-shapes-investment-decisions;scholar;finance_scholar_31;7;Mind Over Money: How Behavioral Finance Shapes;www.forbes.com;6;7;9;7;5;6.8;средний;industry;Нет;2024
FINANCE_150;https://www.longdom.org/open-access/empirical-finance-modeling-bridging-theory-and-practice-1103905.html;scholar;finance_scholar_30;7;Empirical Finance Modeling: Bridging Theory and Practice;www.longdom.org;7;5;6;5;6;5.8;низкий;blog;Нет;2024
FINANCE_151;https://fincart.com/blog/role-of-behavioral-finance-in-investment-decisions;scholar;finance_scholar_21;7;Role of Behavioral Finance in Investment Decisions;fincart.com;6;5;10;5;5;6.2;средний;blog;Нет;2025
FINANCE_152;https://www.mdpi.com/1911-8074/18/12/660;scholar;finance_scholar_1;7;News vs. Social Media: Sentiment Impact on Stock Performance of Big Tech Companies;www.mdpi.com;8;9;10;9;5;8.2;высокий;academic;Нет;2025
FINANCE_153;https://execed.business.columbia.edu/disrupting-the-finance-world-how-fintech-is-changing-the-game-for-businesses;scholar;finance_scholar_40;7;Disrupting the Finance World: How Fintech is Changing;execed.business.columbia.edu;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_154;https://www.researchgate.net/publication/349301160_Digital_Transformation_in_Banking_A_Managerial_Perspective_on_Barriers_to_Change;scholar;finance_scholar_41;7;(PDF) Digital Transformation in Banking: A Managerial;www.researchgate.net;6;9;10;9;5;7.8;средний;academic;Нет;2025
FINANCE_155;https://iopscience.iop.org/article/10.1088/1742-6596/1992/3/032082;scholar;finance_scholar_20;8;Establishment and Improvement of Financial Decision Support;iopscience.iop.org;6;5;5;5;5;5.2;низкий;blog;Нет;2021
FINANCE_156;https://www.abacademies.org/articles/behavioral-finance-the-psychology-behind-financial-decisionmaking-16266.html;scholar;finance_scholar_31;8;The Psychology behind Financial Decision-Making;www.abacademies.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_157;https://scholarhub.ui.ac.id/efi/vol70/iss2/4;scholar;finance_scholar_30;8;How Millennials Make Investment Decisions: Financial;scholarhub.ui.ac.id;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_158;https://www.tandfonline.com/doi/full/10.1080/23322039.2023.2239032;scholar;finance_scholar_21;8;Behavioral finance factors and investment decisions;www.tandfonline.com;7;9;8;9;5;7.6;средний;academic;Да;2023
FINANCE_159;https://www.ijfmr.com/research-paper.php?id=46689;scholar;finance_scholar_1;8;The Predictive Power of Social Media Sentiment on Stock Market Returns;www.ijfmr.com;7;5;10;5;5;6.4;средний;blog;Нет;2025
FINANCE_160;https://www.intechopen.com/online-first/1229363;scholar;finance_scholar_40;8;Determinants of Fintech Adoption: A Systematic Review;www.intechopen.com;6;5;10;5;5;6.2;средний;blog;Нет;2025
FINANCE_161;https://www.i2cinc.com/blog/digital-transformation-in-banking;scholar;finance_scholar_41;8;Digital Transformation in Banking: Key to Satisfaction;www.i2cinc.com;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_162;https://doaj.org/article/0e7fb3ff10d2494984dfc0161df441a6;scholar;finance_scholar_20;9;Intelligent financial decision support system based on big;doaj.org;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_163;https://donconnelly.com/leveraging-behavioral-finance-understanding-client-decision-making-patterns;scholar;finance_scholar_21;9;Behavioral Finance: Understanding Client Decision-Making;donconnelly.com;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_164;https://dl.acm.org/doi/10.1145/3785706.3785713;scholar;finance_scholar_1;9;Research on Stock Price Trend Prediction of Small Sample Data Based on Sentiment Analysis;dl.acm.org;7;9;10;9;5;8.0;высокий;academic;Да;2026
FINANCE_165;https://www.pwc.com/us/en/industries/financial-services/banking-capital-markets/digital-banking-transformation.html;scholar;finance_scholar_41;9;Digital and cloud transformation for banking;www.pwc.com;7;7;6;7;5;6.4;средний;industry;Нет;2024
FINANCE_166;https://www.investopedia.com/terms/d/decision-support-system.asp;scholar;finance_scholar_20;10;Decision Support System (DSS): What It Is and How;www.investopedia.com;9;5;6;5;5;6.0;средний;blog;Нет;2024
FINANCE_167;https://greenportfolio.co/blog/how-behavioral-finance-shapes-your-investment-choices;scholar;finance_scholar_31;10;How Behavioral Finance Shapes Your Investment Choices;greenportfolio.co;7;5;9;5;5;6.2;средний;blog;Нет;2024
FINANCE_168;https://www.mdpi.com/2225-1146/13/1/5;scholar;finance_scholar_30;10;Application of Fuzzy Discount Factors in Behavioural;www.mdpi.com;8;9;10;9;5;8.2;высокий;academic;Нет;2025
FINANCE_169;https://www.abacademies.org/articles/behavioral-finance-the-psychology-behind-financial-decisionmaking.pdf;scholar;finance_scholar_21;10;BEHAVIORAL FINANCE: THE PSYCHOLOGY BEHIND FINANCIAL DECISION;www.abacademies.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_170;https://ifip.hal.science/IFIP-AICT-717/hal-05141849;scholar;finance_scholar_1;10;Sentiment Analysis for Stock Prediction Using Mass Media Sources - IFIP Digital Library;ifip.hal.science;10;5;10;5;5;7.0;средний;blog;Нет;2025
FINANCE_171;https://www.deloitte.com/us/en/Industries/financial-services/about/digital-banking-landscape.html;scholar;finance_scholar_41;10;Digital Transformation in Banking | Deloitte US;www.deloitte.com;6;7;6;7;5;6.2;средний;industry;Нет;2024
FINANCE_172;https://cyberleninka.ru/article/n/spetsifika-prinyatiya-finansovyh-resheniy-natsionalnymi-menedzherami;yandex;finance_yandex_11;1;СПЕЦИФИКА ПРИНЯТИЯ ФИНАНСОВЫХ РЕШЕНИЙ;cyberleninka.ru;8;9;6;9;5;7.4;средний;academic;Нет;2024
FINANCE_173;https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B3%D1%83%D0%BB%D1%8F%D1%82%D0%BE%D1%80%D0%BD%D1%8B%D0%B5_%D1%82%D0%B5%D1%85%D0%BD%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D0%B8;yandex;finance_yandex_42;1;Регуляторные технологии;ru.wikipedia.org;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_174;https://e-mba.ru/knowledge-base/rol-finansovogo-analiza-v-protsesse-prinyatiya-upravlencheskikh-resheniy;yandex;finance_yandex_17;1;Роль финансового анализа в процессе принятия;e-mba.ru;7;5;9;5;5;6.2;средний;blog;Нет;2024
FINANCE_175;https://www.rbc.ru/industries/news/682af13a9a79471e264d000f;yandex;finance_yandex_30;1;Что такое финансовый план и зачем он нужен бизнесу;www.rbc.ru;7;5;10;5;5;6.4;средний;blog;Нет;2025
FINANCE_176;https://www.zeroprepaidfinancial.com/articles/ekonomika-i-finansy/finansovoe-modelirovanie-investitsionnaya-model/index.html;yandex;finance_yandex_18;1;Финансовое моделирование: инвестиционная модель;www.zeroprepaidfinancial.com;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_177;https://rb.ru/stories/deals-2021;yandex;finance_yandex_20;1;Главные сделки 2021 года в российском венчуре;rb.ru;6;5;5;5;5;5.2;низкий;blog;Нет;2021
FINANCE_178;https://fincult.info/article/skoring-kak-banki-i-mfo-reshayut-davat-li-vam-kredit;yandex;finance_yandex_26;1;Скоринг: как банки и МФО решают, давать ли вам кредит;fincult.info;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_179;https://www.mlg.ru/ratings/research/13699;yandex;finance_yandex_1;1;Финансовые аналитики - 2024;www.mlg.ru;8;5;9;5;6;6.6;средний;blog;Нет;2024
FINANCE_180;https://soware.ru/categories/bank-analytical-systems/report-and-analytic;yandex;finance_yandex_32;1;Банковские аналитические системы (БАС) c функцией;soware.ru;10;5;6;5;5;6.2;средний;blog;Нет;2024
FINANCE_181;https://unctad.org/system/files/official-document/wir2020_overview_ru.pdf;yandex;finance_yandex_19;1;ДОКЛАД О МИРОВЫХ ИНВЕСТИЦИЯХ;unctad.org;6;5;5;5;5;5.2;низкий;blog;Нет;2020
FINANCE_182;https://moscow.mba/programs/course/online/upravlenie-investicionnym-portfelem;yandex;finance_yandex_31;1;Курс «Управление инвестиционным портфелем;moscow.mba;8;5;6;5;6;6.0;средний;blog;Нет;2024
FINANCE_183;https://cyberleninka.ru/article/n/osnovnye-priemy-risk-menedzhmenta-pri-prinyatii-upravlencheskih-resheniy;yandex;finance_yandex_22;1;Основные приемы риск-менеджмента при принятии;cyberleninka.ru;8;9;6;9;5;7.4;средний;academic;Нет;2024
FINANCE_184;https://dokumen.pub/b3c0832d2e16b736c09b393a67d151fb.html;yandex;finance_yandex_16;1;Финансовый анализ. Учебное пособие;dokumen.pub;6;5;6;5;6;5.6;низкий;blog;Нет;2024
FINANCE_185;https://noboring-finance.ru/gazeta/finansovyj-analiz-biznesa-kak-opredelit-finansovoe-zdorove-kompanii;yandex;finance_yandex_25;1;Финансовый анализ бизнеса: как определить;noboring-finance.ru;6;5;9;5;5;6.0;средний;blog;Нет;2024
FINANCE_186;https://fin-ctrl.ru/blog/chto-takoye-finanaliz-kakie-instrumenty-uskoryayut-razvitiye;yandex;finance_yandex_23;1;Что такое финансовый анализ и какие инструменты;fin-ctrl.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_187;https://uprav.ru/blog/operativnye-finansovye-resheniya;yandex;finance_yandex_10;1;Основы принятия оперативных финансовых решений;uprav.ru;9;5;6;5;6;6.2;средний;blog;Нет;2024
FINANCE_188;https://blog.colobridge.net/2025/08/what-is-regtech;yandex;finance_yandex_42;2;Что такое RegTech: рынок объемом $15,8 млрд, который;blog.colobridge.net;7;5;10;5;5;6.4;средний;blog;Нет;2025
FINANCE_189;https://sovman.ru/articletop/upravleniye-protsessami/upravleniye-finansami/instrumenty-dlya-finansovogo-planirovaniya-i-analiza-v-organizatsii;yandex;finance_yandex_30;2;Инструменты для финансового планирования и;sovman.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_190;https://cyberleninka.ru/article/n/modeli-investitsionnyh-resheniy-firm;yandex;finance_yandex_18;2;МОДЕЛИ ИНВЕСТИЦИОННЫХ РЕШЕНИЙ ФИРМ;cyberleninka.ru;7;9;6;9;5;7.2;средний;academic;Нет;2024
FINANCE_191;https://www.researchgate.net/publication/370831701_Analiz_investicionnyh_strategij_v_kriptovalutu;yandex;finance_yandex_41;2;Анализ инвестиционных стратегий в криптовалюту;www.researchgate.net;6;9;6;9;6;7.2;средний;academic;Нет;2024
FINANCE_192;https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B5%D0%B4%D0%B8%D1%82%D0%BD%D1%8B%D0%B9_%D1%81%D0%BA%D0%BE%D1%80%D0%B8%D0%BD%D0%B3;yandex;finance_yandex_26;2;Кредитный скоринг;ru.wikipedia.org;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_193;https://pnn.com.ua/blog/detail/fintech-challanges-in-banking-software-development;yandex;finance_yandex_40;2;ФинТех-решения в банковской сфере - PNN Soft;pnn.com.ua;9;5;6;5;6;6.2;средний;blog;Нет;2024
FINANCE_194;https://www.hse.ru/edu/courses/835251273;yandex;finance_yandex_1;2;Финансовая аналитика в СМИ – Учебные курсы;www.hse.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_195;https://www.vedomosti.ru/press_releases/2026/03/11/nauchit-ponimat-logiku-i-znat-praktiku-prinyatiya-i-realizatsii-finansovih-reshenii;yandex;finance_yandex_12;2;«Научить понимать логику и знать практику принятия и;www.vedomosti.ru;8;5;6;5;6;6.0;средний;blog;Нет;2024
FINANCE_196;https://analizbankov.ru;yandex;finance_yandex_32;2;Система Анализа финансового состояния банков России.;analizbankov.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_197;https://cyberleninka.ru/article/n/vliyanie-veroyatnostnyh-modeley-na-prinyatie-investitsionnyh-resheniy;yandex;finance_yandex_19;2;Влияние вероятностных моделей на принятие;cyberleninka.ru;7;9;10;9;5;8.0;высокий;academic;Нет;2026
FINANCE_198;https://www.vavilovsar.ru/files/pages/21580/14704079700.pdf;yandex;finance_yandex_31;2;УПРАВЛЕНИЕ ИНВЕСТИЦИОННЫМ ПОРТФЕЛЕМ;www.vavilovsar.ru;9;5;6;5;6;6.2;средний;blog;Нет;2024
FINANCE_199;https://www.listik-uc.ru/stati/3374.html;yandex;finance_yandex_22;2;Риск-менеджмент как инструмент для принятия;www.listik-uc.ru;9;5;6;5;5;6.0;средний;blog;Нет;2024
FINANCE_200;https://files.21vk.biz/Financial_analis.pdf;yandex;finance_yandex_16;2;Финансовый анализ 25.02-26.02;files.21vk.biz;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_201;https://online.hse.ru/blog/statyi/economics_and_finance/finansovyj-i-biznes-analitik-otlichija-objazannosti-i-kak-vybrat-put;yandex;finance_yandex_25;2;Финансовый и бизнес-аналитик: отличия, обязанности;online.hse.ru;9;5;10;5;5;6.8;средний;blog;Нет;2025
FINANCE_202;https://cyberleninka.ru/article/n/modeli-upravleniya-aktivami-institutsionalnyh-investorov-v-usloviyah-vysokoy-volatilnosti-2022-2024-godov;yandex;finance_yandex_21;2;Модели управления активами институциональных;cyberleninka.ru;6;9;10;9;5;7.8;средний;academic;Нет;2025
FINANCE_203;https://fin-accounting.ru/key-questions/analysis-of-financial-statements/tools-and-methods-of-financial-analysis;yandex;finance_yandex_23;2;Инструменты и методы финансового анализа;fin-accounting.ru;7;5;6;5;6;5.8;низкий;blog;Нет;2024
FINANCE_204;https://www.vesmirbooks.ru/fragments/914/?srsltid=AfmBOopVYFOPyLaS-9HDUHgJTbwD29az8YNlEfvtGRdCM7z5j_3X7Ix2;yandex;finance_yandex_10;2;Принятие финансовых решений - Финансы бизнеса.;www.vesmirbooks.ru;9;5;6;5;5;6.0;средний;blog;Нет;2024
FINANCE_205;https://cyberleninka.ru/article/n/bankovskie-tehnologii-na-sovremennom-etape;yandex;finance_yandex_24;2;Банковские технологии на современном этапе;cyberleninka.ru;9;9;6;9;5;7.6;средний;academic;Нет;2024
FINANCE_206;https://cyberleninka.ru/article/n/finansovyy-analiz-kak-osnova-dlya-prinyatiya-upravlencheskih-resheniy;yandex;finance_yandex_14;2;Финансовый анализ как основа для принятия;cyberleninka.ru;9;9;6;9;5;7.6;средний;academic;Нет;2024
FINANCE_207;https://doi.org/10.34925/EIP.2020.120.7.158;yandex;finance_yandex_11;3;Финансовый анализ как инструмент принятия решений на  - DOI;doi.org;8;5;6;5;5;5.8;низкий;blog;Да;2024
FINANCE_208;https://coredo.eu/ru/regtech-kak-rabotayut-regulyatornye-tehnologii;yandex;finance_yandex_42;3;RegTech как работают регуляторные технологии;coredo.eu;9;5;10;5;5;6.8;средний;blog;Нет;2025
FINANCE_209;https://elar.urfu.ru/bitstream/10995/40698/1/978-5-7996-1614-4_2016.pdf;yandex;finance_yandex_17;3;Финансовый анализ : учебное пособие;elar.urfu.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_210;https://finance.sberuniversity.ru/pfm/4;yandex;finance_yandex_30;3;как планировать бюджет, копить и достигать целей;finance.sberuniversity.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_211;https://elar.urfu.ru/bitstream/10995/142911/1/978-5-91256-730-8_289.pdf;yandex;finance_yandex_18;3;Построение модели принятия инвестиционного;elar.urfu.ru;7;5;10;5;5;6.4;средний;blog;Нет;2025
FINANCE_212;https://arbitragescanner.io/ru/blog/crypto-technical-analysis-where-to-start;yandex;finance_yandex_41;3;Технический анализ криптовалют - Полный гайд для;arbitragescanner.io;6;5;10;5;5;6.2;средний;blog;Нет;2025
FINANCE_213;https://www.sberbank.ru/ru/person/blog/chto-takoe-skoring-v-banke-prostymi-slovami;yandex;finance_yandex_26;3;Что такое скоринг в банке: как работает и зачем нужен;www.sberbank.ru;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_214;https://cyberleninka.ru/article/n/innovatsii-v-oblasti-finteha-i-ih-vliyanie-na-bankovskiy-sektor;yandex;finance_yandex_40;3;Инновации в области финтеха и их влияние на;cyberleninka.ru;6;9;9;9;5;7.6;средний;academic;Нет;2024
FINANCE_215;https://book.ru/book/945985;yandex;finance_yandex_15;3;Финансовый анализ: инструментарий обоснования;book.ru;7;5;6;5;6;5.8;низкий;blog;Нет;2024
FINANCE_216;https://meaccurate.com/ru/portfolio/media-analytics;yandex;finance_yandex_1;3;Медиа-аналитика – Accurate Middle East Research and;meaccurate.com;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_217;https://www.hse.ru/ba/bba/courses/929547778.html;yandex;finance_yandex_12;3;Принятие управленческих решений;www.hse.ru;9;5;6;5;5;6.0;средний;blog;Нет;2024
FINANCE_218;https://analytics.netrika.ru/finansovaya-sfera/banki-finansy;yandex;finance_yandex_32;3;Финансовая аналитика банков;analytics.netrika.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_219;https://ru.investing.com/analysis/article-200264837;yandex;finance_yandex_19;3;Выбор эффективных способов инвестирования в 2020;ru.investing.com;7;5;5;5;5;5.4;низкий;blog;Нет;2020
FINANCE_220;https://jetlend.ru/academy/investitsionnye-portfeli-ponyatie-vidy-aktivy;yandex;finance_yandex_31;3;Что такое инвестиционный портфель и зачем он нужен;jetlend.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_221;https://productstar.ru/blog/risk-menedzhment-chto-etotakoe-kakvnedrit-princzip-upravleniya-riskami;yandex;finance_yandex_22;3;Риск-менеджмент: что это такое, как внедрить принцип;productstar.ru;6;5;9;5;5;6.0;средний;blog;Нет;2024
FINANCE_222;https://euroexpert.ru/ocenka-finansovyh-instrumentov;yandex;finance_yandex_23;3;Оценка финансовых инструментов;euroexpert.ru;6;5;6;5;5;5.4;низкий;blog;Нет;2024
FINANCE_223;https://www.banki.ru/news/daytheme/?id=11013345;yandex;finance_yandex_10;3;Как принимать хорошие финансовые решения в плохие;www.banki.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_224;https://www.softlab.ru/blog/avtomatizacziya-banka;yandex;finance_yandex_24;3;Автоматизация банка: процессы, технологии,;www.softlab.ru;8;5;9;5;5;6.4;средний;blog;Нет;2024
FINANCE_225;https://romeinvest.ru/blog/ispolzovanie-finansovogo-analiza-dlya-prinyatiya-strategicheskikh-resheniy-v-biznese;yandex;finance_yandex_14;3;Использование финансового анализа для принятия;romeinvest.ru;6;5;9;5;5;6.0;средний;blog;Нет;2024
FINANCE_226;https://www.src-master.ru/article31789.html;yandex;finance_yandex_11;4;Принятие финансовых решений 2.0: не только цель, но и путь к;www.src-master.ru;8;5;5;5;5;5.6;низкий;blog;Нет;2020
FINANCE_227;https://skillbox.ru/media/management/finansovyy-analiz-predpriyatiya-startovyy-gayd-dlya-tekh-kto-khochet-bystro-razobratsya-v-teme;yandex;finance_yandex_17;4;Финансовый анализ предприятия — что это и как его;skillbox.ru;7;5;10;5;5;6.4;средний;blog;Нет;2025
FINANCE_228;https://ffea.ru/prochee/finansovoe-planirovanie-instrumenty-i-metody-dlja-juridicheskih-lic;yandex;finance_yandex_30;4;Финансовое планирование: инструменты и методы для;ffea.ru;8;5;8;5;6;6.4;средний;blog;Нет;2023
FINANCE_229;https://mba-kazakhstan.kz/blog/investicionnyy-analiz-klyuchevye-metody-i-instrumenty;yandex;finance_yandex_18;4;Инвестиционный анализ: ключевые методы и;mba-kazakhstan.kz;8;5;6;5;6;6.0;средний;blog;Нет;2024
FINANCE_230;https://www.dissercat.com/content/modelirovanie-investitsionnykh-reshenii-v-usloviyakh-binarnoi-neopredelennosti-fondovogo-ryn;yandex;finance_yandex_20;4;Моделирование инвестиционных решений в условиях;www.dissercat.com;6;5;5;5;5;5.2;низкий;blog;Нет;2021
FINANCE_231;https://rencredit.ru/blog/finances/chto-takoe-skoring-v-banke;yandex;finance_yandex_26;4;Скоринг: что это и как банки решают, кому одобрить;rencredit.ru;8;5;6;5;5;5.8;низкий;blog;Нет;2024
FINANCE_232;https://econs.online/articles/finansy/kak-sotsmedia-vliyayut-na-finansovye-rynki;yandex;finance_yandex_1;4;Как соцмедиа влияют на финансовые рынки;econs.online;7;5;10;5;5;6.4;средний;blog;Нет;2025
FINANCE_233;https://research-journal.org/archive/10-112-2021-october/transformaciya-modeli-prinyatiya-ekonomicheskix-reshenij;yandex;finance_yandex_12;4;ТРАНСФОРМАЦИЯ МОДЕЛИ ПРИНЯТИЯ;research-journal.org;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_234;https://www.rbcgrp.com/otrasli/banki;yandex;finance_yandex_32;4;Система бизнес-аналитики для банков - RBC group;www.rbcgrp.com;10;5;6;5;5;6.2;средний;blog;Нет;2024
FINANCE_235;https://jetlend.ru/academy/investitsionnaya-strategiya-kak-sohranit-i-uvelichit-kapital;yandex;finance_yandex_19;4;Инвестиционные стратегии: какими они бывают и как;jetlend.ru;6;5;6;5;6;5.6;низкий;blog;Нет;2024
FINANCE_236;https://ru.logiq-fin.com/financial-and-pension-planning/managed-investment-portfolio;yandex;finance_yandex_31;4;Управляемый инвестиционный портфель;ru.logiq-fin.com;7;5;6;5;5;5.6;низкий;blog;Нет;2024
FINANCE_237;https://mba-belarus.by/blog/effektivnoe-upravlenie-riskami;yandex;finance_yandex_22;4;Риск-менеджмент в бизнесе: как эффективно управлять;mba-belarus.by;9;5;6;5;6;6.2;средний;blog;Нет;2024
FINANCE_238;https://urait.ru/book/finansovyy-analiz-468910;yandex;finance_yandex_16;4;Евстафьева И. Финансовый анализ — изучать онлайн.;urait.ru;6;5;6;5;6;5.6;низкий;blog;Нет;2024
